course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,grade,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts,roles,incomplete_flag
HarvardX/PH278x/2013_Spring,MHxPC130480547,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-12-21,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130555376,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-10-01,,,,,2.0,0,,1
HarvardX/CS50x/2012,MHxPC130180009,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2012-08-16,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130537120,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-02-26,,,,,,0,,
HarvardX/PH207x/2012_Fall,MHxPC130459791,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,2012-11-06,9,2,,1.0,0,,
HarvardX/PH278x/2013_Spring,MHxPC130459791,1,0,0,0,Russian Federation,NA,NA,NA,0,2013-01-16,,,2,,,0,,1
HarvardX/CS50x/2012,MHxPC130153787,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-26,,,,,5.0,0,,1
HarvardX/CS50x/2012,MHxPC130485488,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-11-02,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130557416,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-16,,,,,,0,,
HarvardX/ER22x/2013_Spring,MHxPC130509624,1,0,0,0,Russian Federation,NA,NA,NA,,2012-12-23,,,,,,0,,
HarvardX/PH207x/2012_Fall,MHxPC130340946,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-08-28,2012-08-28,3,1,,,0,,
HarvardX/CS50x/2012,MHxPC130446617,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-10-22,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130029778,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-28,,,,,,0,,
HarvardX/PH207x/2012_Fall,MHxPC130101519,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-30,2012-07-30,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130198930,1,0,0,0,Russian Federation,NA,NA,NA,0.0,2013-08-30,,,,,,0,,
HarvardX/CS50x/2012,MHxPC130091562,1,1,0,0,Russian Federation,NA,NA,NA,0,2013-01-21,2013-06-20,6,3,,1.0,0,,
HarvardX/CS50x/2012,MHxPC130085881,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-08-16,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130454377,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-07-29,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130533773,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-12-17,,,,,2.0,0,,1
HarvardX/ER22x/2013_Spring,MHxPC130564109,1,1,0,0,Russian Federation,NA,NA,NA,,2012-12-21,2013-05-27,10,2,,1.0,0,,
HarvardX/PH207x/2012_Fall,MHxPC130370874,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-09-04,2012-09-04,1,1,,,0,,
HarvardX/CS50x/2012,MHxPC130044162,1,1,1,1,Russian Federation,NA,NA,NA,1,2012-08-11,2013-05-14,160,36,,10.0,0,,
HarvardX/CS50x/2012,MHxPC130072487,1,1,0,0,Russian Federation,NA,NA,NA,0,2012-09-28,,,,,1.0,0,,1
HarvardX/CS50x/2012,MHxPC130308717,1,0,0,0,Russian Federation,NA,NA,NA,0,2012-07-30,,,,,,0,,
